Date,Load,Load1,kWh,Load2,kWh,Load3,kWh
12/10/2022 19.00,27.325,0,519437.6,27.325,473180.075,0,209707.9
12/10/2022 20.00,27.325,0,519437.6,27.325,473207.4,0,209707.9
12/10/2022 21.00,0,0,519437.6,0,473207.4,0,209707.9
12/10/2022 22.00,0,0,519437.6,0,473207.4,0,209707.9
12/10/2022 23.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 0.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 1.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 2.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 3.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 4.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 5.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 6.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 7.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 8.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 9.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 10.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 11.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 12.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 13.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 14.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 15.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 16.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 17.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 18.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 19.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 20.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 21.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 22.00,0,0,519437.6,0,473207.4,0,209707.9
13/10/2022 23.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 0.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 1.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 2.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 3.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 4.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 5.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 6.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 7.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 8.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 9.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 10.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 11.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 12.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 13.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 14.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 15.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 16.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 17.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 18.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 19.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 20.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 21.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 22.00,0,0,519437.6,0,473207.4,0,209707.9
14/10/2022 23.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 0.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 1.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 2.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 3.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 4.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 5.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 6.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 7.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 8.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 9.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 10.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 11.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 12.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 13.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 14.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 15.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 16.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 17.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 18.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 19.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 20.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 21.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 22.00,0,0,519437.6,0,473207.4,0,209707.9
15/10/2022 23.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 0.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 1.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 2.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 3.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 4.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 5.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 6.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 7.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 8.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 9.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 10.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 11.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 12.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 13.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 14.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 15.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 16.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 17.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 18.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 19.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 20.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 21.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 22.00,0,0,519437.6,0,473207.4,0,209707.9
16/10/2022 23.00,0,0,519437.6,0,473207.4,0,209707.9
17/10/2022 0.00,0,0,519437.6,0,473207.4,0,209707.9
17/10/2022 1.00,0,0,519437.6,0,473207.4,0,209707.9
17/10/2022 2.00,0,0,519437.6,0,473207.4,0,209707.9
17/10/2022 3.00,0,0,519437.6,0,473207.4,0,209707.9
17/10/2022 4.00,0,0,519437.6,0,473207.4,0,209707.9
17/10/2022 5.00,0,0,519437.6,0,473207.4,0,209707.9
17/10/2022 6.00,0,0,519437.6,0,473207.4,0,209707.9
17/10/2022 7.00,59.09998806,59.09998806,519496.7,0,473207.4,0,209707.9
17/10/2022 8.00,59.09999999,59.09999999,519555.8,0,473207.4,0,209707.9
17/10/2022 9.00,104.0499909,104.0499909,519659.85,0,473207.4,0,209707.9
17/10/2022 10.00,104.05,104.05,519763.9,0,473207.4,0,209707.9
17/10/2022 11.00,115.0999978,115.0999978,519879,0,473207.4,0,209707.9
17/10/2022 12.00,115.1,115.1,519994.1,0,473207.4,0,209707.9
17/10/2022 13.00,114.9,114.9,520109,0,473207.4,0,209707.9
17/10/2022 14.00,114.9,114.9,520223.9,0,473207.4,0,209707.9
17/10/2022 15.00,115.1499999,115.1499999,520339.05,0,473207.4,0,209707.9
17/10/2022 16.00,115.15,115.15,520454.2,0,473207.4,0,209707.9
17/10/2022 17.00,61.85001077,61.85001077,520516.05,0,473207.4,0,209707.9
17/10/2022 18.00,61.84999999,61.84999999,520577.9,0,473207.4,0,209707.9
17/10/2022 19.00,1.2525E-05,1.2525E-05,520577.9,0,473207.4,0,209707.9
17/10/2022 20.00,0,0,520577.9,0,473207.4,0,209707.9
17/10/2022 21.00,0,0,520577.9,0,473207.4,0,209707.9
17/10/2022 22.00,0,0,520577.9,0,473207.4,0,209707.9
17/10/2022 23.00,0,0,520577.9,0,473207.4,0,209707.9
18/10/2022 0.00,0,0,520577.9,0,473207.4,0,209707.9
18/10/2022 1.00,0,0,520577.9,0,473207.4,0,209707.9
18/10/2022 2.00,0,0,520577.9,0,473207.4,0,209707.9
18/10/2022 3.00,0,0,520577.9,0,473207.4,0,209707.9
18/10/2022 4.00,0,0,520577.9,0,473207.4,0,209707.9
18/10/2022 5.00,0,0,520577.9,0,473207.4,0,209707.9
18/10/2022 6.00,0,0,520577.9,0,473207.4,0,209707.9
18/10/2022 7.00,55.64998872,55.64998872,520633.55,0,473207.4,0,209707.9
18/10/2022 8.00,55.65,55.65,520689.2,0,473207.4,0,209707.9
18/10/2022 9.00,115.3999879,115.3999879,520804.6,0,473207.4,0,209707.9
18/10/2022 10.00,115.4,115.4,520920,0,473207.4,0,209707.9
18/10/2022 11.00,115.2,115.2,521035.2,0,473207.4,0,209707.9
18/10/2022 12.00,115.2,115.2,521150.4,0,473207.4,0,209707.9
18/10/2022 13.00,115.1,115.1,521265.5,0,473207.4,0,209707.9
18/10/2022 14.00,115.1,115.1,521380.6,0,473207.4,0,209707.9
18/10/2022 15.00,114.95,114.95,521495.55,0,473207.4,0,209707.9
18/10/2022 16.00,114.95,114.95,521610.5,0,473207.4,0,209707.9
18/10/2022 17.00,55.40001209,55.40001209,521665.9,0,473207.4,0,209707.9
18/10/2022 18.00,55.4,55.4,521721.3,0,473207.4,0,209707.9
18/10/2022 19.00,1.1249E-05,1.1249E-05,521721.3,0,473207.4,0,209707.9
18/10/2022 20.00,0,0,521721.3,0,473207.4,0,209707.9
18/10/2022 21.00,0,0,521721.3,0,473207.4,0,209707.9
18/10/2022 22.00,0,0,521721.3,0,473207.4,0,209707.9
18/10/2022 23.00,0,0,521721.3,0,473207.4,0,209707.9
19/10/2022 0.00,0,0,521721.3,0,473207.4,0,209707.9
19/10/2022 1.00,0,0,521721.3,0,473207.4,0,209707.9
19/10/2022 2.00,0,0,521721.3,0,473207.4,0,209707.9
19/10/2022 3.00,0,0,521721.3,0,473207.4,0,209707.9
19/10/2022 4.00,0,0,521721.3,0,473207.4,0,209707.9
19/10/2022 5.00,0,0,521721.3,0,473207.4,0,209707.9
19/10/2022 6.00,0,0,521721.3,0,473207.4,0,209707.9
19/10/2022 7.00,52.69998928,52.69998928,521774,0,473207.4,0,209707.9
19/10/2022 8.00,52.69999999,52.69999999,521826.7,0,473207.4,0,209707.9
19/10/2022 9.00,115.2499873,115.2499873,521941.95,0,473207.4,0,209707.9
19/10/2022 10.00,115.25,115.25,522057.2,0,473207.4,0,209707.9
19/10/2022 11.00,115.15,115.15,522172.35,0,473207.4,0,209707.9
19/10/2022 12.00,115.15,115.15,522287.5,0,473207.4,0,209707.9
19/10/2022 13.00,114.8500001,114.8500001,522402.35,0,473207.4,0,209707.9
19/10/2022 14.00,114.85,114.85,522517.2,0,473207.4,0,209707.9
19/10/2022 15.00,115.2999999,115.2999999,522632.5,0,473207.4,0,209707.9
19/10/2022 16.00,115.3,115.3,522747.8,0,473207.4,0,209707.9
19/10/2022 17.00,52.80001272,52.80001272,522800.6,0,473207.4,0,209707.9
19/10/2022 18.00,52.79999999,52.79999999,522853.4,0,473207.4,0,209707.9
19/10/2022 19.00,1.07641E-05,1.07641E-05,522853.4,0,473207.4,0,209707.9
19/10/2022 20.00,0,0,522853.4,0,473207.4,0,209707.9
19/10/2022 21.00,0,0,522853.4,0,473207.4,0,209707.9
19/10/2022 22.00,0,0,522853.4,0,473207.4,0,209707.9
19/10/2022 23.00,0,0,522853.4,0,473207.4,0,209707.9
20/10/2022 0.00,0,0,522853.4,0,473207.4,0,209707.9
20/10/2022 1.00,0,0,522853.4,0,473207.4,0,209707.9
20/10/2022 2.00,0,0,522853.4,0,473207.4,0,209707.9
20/10/2022 3.00,0,0,522853.4,0,473207.4,0,209707.9
20/10/2022 4.00,0,0,522853.4,0,473207.4,0,209707.9
20/10/2022 5.00,0,0,522853.4,0,473207.4,0,209707.9
20/10/2022 6.00,0,0,522853.4,0,473207.4,0,209707.9
20/10/2022 7.00,59.94998776,59.94998776,522913.35,0,473207.4,0,209707.9
20/10/2022 8.00,59.95,59.95,522973.3,0,473207.4,0,209707.9
20/10/2022 9.00,115.1999887,115.1999887,523088.5,0,473207.4,0,209707.9
20/10/2022 10.00,115.2,115.2,523203.7,0,473207.4,0,209707.9
20/10/2022 11.00,114.95,114.95,523318.65,0,473207.4,0,209707.9
20/10/2022 12.00,114.95,114.95,523433.6,0,473207.4,0,209707.9
20/10/2022 13.00,115.3999999,115.3999999,523549,0,473207.4,0,209707.9
20/10/2022 14.00,115.4,115.4,523664.4,0,473207.4,0,209707.9
20/10/2022 15.00,115.0000001,115.0000001,523779.4,0,473207.4,0,209707.9
20/10/2022 16.00,115,115,523894.4,0,473207.4,0,209707.9
20/10/2022 17.00,58.10001163,58.10001163,523952.5,0,473207.4,0,209707.9
20/10/2022 18.00,58.1,58.1,524010.6,0,473207.4,0,209707.9
20/10/2022 19.00,1.188E-05,1.188E-05,524010.6,0,473207.4,0,209707.9
20/10/2022 20.00,0,0,524010.6,0,473207.4,0,209707.9
20/10/2022 21.00,0,0,524010.6,0,473207.4,0,209707.9
20/10/2022 22.00,0,0,524010.6,0,473207.4,0,209707.9
20/10/2022 23.00,0,0,524010.6,0,473207.4,0,209707.9
21/10/2022 0.00,0,0,524010.6,0,473207.4,0,209707.9
21/10/2022 1.00,0,0,524010.6,0,473207.4,0,209707.9
21/10/2022 2.00,0,0,524010.6,0,473207.4,0,209707.9
21/10/2022 3.00,0,0,524010.6,0,473207.4,0,209707.9
21/10/2022 4.00,0,0,524010.6,0,473207.4,0,209707.9
21/10/2022 5.00,0,0,524010.6,0,473207.4,0,209707.9
21/10/2022 6.00,0,0,524010.6,0,473207.4,0,209707.9
21/10/2022 7.00,54.04998893,54.04998893,524064.65,0,473207.4,0,209707.9
21/10/2022 8.00,54.04999999,54.04999999,524118.7,0,473207.4,0,209707.9
21/10/2022 9.00,115.0999875,115.0999875,524233.8,0,473207.4,0,209707.9
21/10/2022 10.00,115.1,115.1,524348.9,0,473207.4,0,209707.9
21/10/2022 11.00,115.2,115.2,524464.1,0,473207.4,0,209707.9
21/10/2022 12.00,115.2,115.2,524579.3,0,473207.4,0,209707.9
21/10/2022 13.00,115.35,115.35,524694.65,0,473207.4,0,209707.9
21/10/2022 14.00,115.35,115.35,524810,0,473207.4,0,209707.9
21/10/2022 15.00,115.25,115.25,524925.25,0,473207.4,0,209707.9
21/10/2022 16.00,115.25,115.25,525040.5,0,473207.4,0,209707.9
21/10/2022 17.00,58.85001158,58.85001158,525099.35,0,473207.4,0,209707.9
21/10/2022 18.00,58.85,58.85,525158.2,0,473207.4,0,209707.9
21/10/2022 19.00,1.2081E-05,1.2081E-05,525158.2,0,473207.4,0,209707.9
21/10/2022 20.00,0,0,525158.2,0,473207.4,0,209707.9
21/10/2022 21.00,20.74999574,20.74999574,525178.95,0,473207.4,0,209707.9
21/10/2022 22.00,20.75,20.75,525199.7,0,473207.4,0,209707.9
21/10/2022 23.00,4.25999E-06,4.25999E-06,525199.7,0,473207.4,0,209707.9
22/10/2022 0.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 1.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 2.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 3.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 4.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 5.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 6.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 7.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 8.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 9.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 10.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 11.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 12.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 13.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 14.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 15.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 16.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 17.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 18.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 19.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 20.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 21.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 22.00,0,0,525199.7,0,473207.4,0,209707.9
22/10/2022 23.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 0.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 1.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 2.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 3.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 4.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 5.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 6.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 7.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 8.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 9.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 10.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 11.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 12.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 13.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 14.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 15.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 16.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 17.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 18.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 19.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 20.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 21.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 22.00,0,0,525199.7,0,473207.4,0,209707.9
23/10/2022 23.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 0.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 1.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 2.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 3.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 4.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 5.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 6.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 7.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 8.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 9.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 10.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 11.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 12.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 13.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 14.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 15.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 16.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 17.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 18.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 19.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 20.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 21.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 22.00,0,0,525199.7,0,473207.4,0,209707.9
24/10/2022 23.00,0,0,525199.7,0,473207.4,0,209707.9
25/10/2022 0.00,0,0,525199.7,0,473207.4,0,209707.9
25/10/2022 1.00,0,0,525199.7,0,473207.4,0,209707.9
25/10/2022 2.00,0,0,525199.7,0,473207.4,0,209707.9
25/10/2022 3.00,0,0,525199.7,0,473207.4,0,209707.9
25/10/2022 4.00,0,0,525199.7,0,473207.4,0,209707.9
25/10/2022 5.00,26.7,0,525199.7,26.7,473234.1,0,209707.9
25/10/2022 6.00,26.7,0,525199.7,26.7,473260.8,0,209707.9
25/10/2022 7.00,26.7,0,525199.7,26.7,473287.5,0,209707.9
25/10/2022 8.00,26.7,0,525199.7,26.7,473314.2,0,209707.9
25/10/2022 9.00,132.725,0,525199.7,132.725,473446.925,0,209707.9
25/10/2022 10.00,132.725,0,525199.7,132.725,473579.65,0,209707.9
25/10/2022 11.00,132.725,0,525199.7,132.725,473712.375,0,209707.9
25/10/2022 12.00,132.725,0,525199.7,132.725,473845.1,0,209707.9
25/10/2022 13.00,119.325,0,525199.7,119.325,473964.425,0,209707.9
25/10/2022 14.00,119.325,0,525199.7,119.325,474083.75,0,209707.9
25/10/2022 15.00,119.325,0,525199.7,119.325,474203.075,0,209707.9
25/10/2022 16.00,119.325,0,525199.7,119.325,474322.4,0,209707.9
25/10/2022 17.00,28.7,0,525199.7,28.7,474351.1,0,209707.9
25/10/2022 18.00,28.7,0,525199.7,28.7,474379.8,0,209707.9
25/10/2022 19.00,28.7,0,525199.7,28.7,474408.5,0,209707.9
25/10/2022 20.00,28.7,0,525199.7,28.7,474437.2,0,209707.9
25/10/2022 21.00,0,0,525199.7,0,474437.2,0,209707.9
25/10/2022 22.00,0,0,525199.7,0,474437.2,0,209707.9
25/10/2022 23.00,0,0,525199.7,0,474437.2,0,209707.9
26/10/2022 0.00,0,0,525199.7,0,474437.2,0,209707.9
26/10/2022 1.00,0,0,525199.7,0,474437.2,0,209707.9
26/10/2022 2.00,0,0,525199.7,0,474437.2,0,209707.9
26/10/2022 3.00,0,0,525199.7,0,474437.2,0,209707.9
26/10/2022 4.00,0,0,525199.7,0,474437.2,0,209707.9
26/10/2022 5.00,30.975,0,525199.7,30.975,474468.175,0,209707.9
26/10/2022 6.00,30.975,0,525199.7,30.975,474499.15,0,209707.9
26/10/2022 7.00,30.975,0,525199.7,30.975,474530.125,0,209707.9
26/10/2022 8.00,30.975,0,525199.7,30.975,474561.1,0,209707.9
26/10/2022 9.00,115.075,0,525199.7,115.075,474676.175,0,209707.9
26/10/2022 10.00,115.075,0,525199.7,115.075,474791.25,0,209707.9
26/10/2022 11.00,115.075,0,525199.7,115.075,474906.325,0,209707.9
26/10/2022 12.00,115.075,0,525199.7,115.075,475021.4,0,209707.9
26/10/2022 13.00,118.825,0,525199.7,118.825,475140.225,0,209707.9
26/10/2022 14.00,118.825,0,525199.7,118.825,475259.05,0,209707.9
26/10/2022 15.00,118.825,0,525199.7,118.825,475377.875,0,209707.9
26/10/2022 16.00,118.825,0,525199.7,118.825,475496.7,0,209707.9
26/10/2022 17.00,51.55,0,525199.7,4.5,475501.2,47.05,209754.95
26/10/2022 18.00,51.55,0,525199.7,4.5,475505.7,47.05,209802
26/10/2022 19.00,4.5,0,525199.7,4.5,475510.2,0,209802
26/10/2022 20.00,4.5,0,525199.7,4.5,475514.7,0,209802
26/10/2022 21.00,0,0,525199.7,0,475514.7,0,209802
26/10/2022 22.00,0,0,525199.7,0,475514.7,0,209802
26/10/2022 23.00,0,0,525199.7,0,475514.7,0,209802
27/10/2022 0.00,0,0,525199.7,0,475514.7,0,209802
27/10/2022 1.00,0,0,525199.7,0,475514.7,0,209802
27/10/2022 2.00,0,0,525199.7,0,475514.7,0,209802
27/10/2022 3.00,0,0,525199.7,0,475514.7,0,209802
27/10/2022 4.00,0,0,525199.7,0,475514.7,0,209802
27/10/2022 5.00,0,0,525199.7,0,475514.7,0,209802
27/10/2022 6.00,0,0,525199.7,0,475514.7,0,209802
27/10/2022 7.00,56.9,0,525199.7,0,475514.7,56.9,209858.9
27/10/2022 8.00,56.9,0,525199.7,0,475514.7,56.9,209915.8
27/10/2022 9.00,117.15,0,525199.7,0,475514.7,117.15,210032.95
27/10/2022 10.00,117.15,0,525199.7,0,475514.7,117.15,210150.1
27/10/2022 11.00,127.3,0,525199.7,0,475514.7,127.3,210277.4
27/10/2022 12.00,127.3,0,525199.7,0,475514.7,127.3,210404.7
27/10/2022 13.00,119.95,0,525199.7,0,475514.7,119.95,210524.65
27/10/2022 14.00,119.95,0,525199.7,0,475514.7,119.95,210644.6
27/10/2022 15.00,122.7,0,525199.7,0,475514.7,122.7,210767.3
27/10/2022 16.00,122.7,0,525199.7,0,475514.7,122.7,210890
27/10/2022 17.00,61.7,0,525199.7,0,475514.7,61.7,210951.7
27/10/2022 18.00,61.7,0,525199.7,0,475514.7,61.7,211013.4
27/10/2022 19.00,0,0,525199.7,0,475514.7,0,211013.4
27/10/2022 20.00,0,0,525199.7,0,475514.7,0,211013.4
27/10/2022 21.00,0,0,525199.7,0,475514.7,0,211013.4
27/10/2022 22.00,0,0,525199.7,0,475514.7,0,211013.4
27/10/2022 23.00,0,0,525199.7,0,475514.7,0,211013.4
28/10/2022 0.00,0,0,525199.7,0,475514.7,0,211013.4
28/10/2022 1.00,0,0,525199.7,0,475514.7,0,211013.4
28/10/2022 2.00,0,0,525199.7,0,475514.7,0,211013.4
28/10/2022 3.00,0,0,525199.7,0,475514.7,0,211013.4
28/10/2022 4.00,0,0,525199.7,0,475514.7,0,211013.4
28/10/2022 5.00,0,0,525199.7,0,475514.7,0,211013.4
28/10/2022 6.00,0,0,525199.7,0,475514.7,0,211013.4
28/10/2022 7.00,58.35,0,525199.7,0,475514.7,58.35,211071.75
28/10/2022 8.00,58.35,0,525199.7,0,475514.7,58.35,211130.1
28/10/2022 9.00,114.85,0,525199.7,0,475514.7,114.85,211244.95
28/10/2022 10.00,114.85,0,525199.7,0,475514.7,114.85,211359.8
28/10/2022 11.00,115.35,0,525199.7,0,475514.7,115.35,211475.15
28/10/2022 12.00,115.35,0,525199.7,0,475514.7,115.35,211590.5
28/10/2022 13.00,115,0,525199.7,0,475514.7,115,211705.5
28/10/2022 14.00,115,0,525199.7,0,475514.7,115,211820.5
28/10/2022 15.00,115.25,0,525199.7,0,475514.7,115.25,211935.75
28/10/2022 16.00,115.25,0,525199.7,0,475514.7,115.25,212051
28/10/2022 17.00,55.45,0,525199.7,0,475514.7,55.45,212106.45
28/10/2022 18.00,55.45,0,525199.7,0,475514.7,55.45,212161.9
28/10/2022 19.00,0,0,525199.7,0,475514.7,0,212161.9
28/10/2022 20.00,0,0,525199.7,0,475514.7,0,212161.9
28/10/2022 21.00,0,0,525199.7,0,475514.7,0,212161.9
28/10/2022 22.00,0,0,525199.7,0,475514.7,0,212161.9
28/10/2022 23.00,0,0,525199.7,0,475514.7,0,212161.9
29/10/2022 0.00,0,0,525199.7,0,475514.7,0,212161.9
29/10/2022 1.00,0,0,525199.7,0,475514.7,0,212161.9
29/10/2022 2.00,0,0,525199.7,0,475514.7,0,212161.9
29/10/2022 3.00,0,0,525199.7,0,475514.7,0,212161.9
