Curve_Robinson Lifestyle Ratchaphruek_20240610174304
Time,Meter2(52757)/Meter Active Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Load Power(kW),Robinson Lifestyle Ratchaphruek(00027)/Plant Power(kW)
2023-11-23 08:30:00,193.018,709.785,516.767
2023-11-23 09:00:00,55.057,811.895,756.838
2023-11-23 09:30:00,85.666,1008.806,923.14
2023-11-23 10:00:00,116.46,1214.036,1097.576
2023-11-23 10:30:00,955.399,2075.758,1120.359
2023-11-23 11:00:00,1986.61,3231.231,1244.621
2023-11-23 11:30:00,2236.8,3496.885,1260.085
2023-11-23 12:00:00,1527.983,2812.621,1284.638
2023-11-23 12:30:00,2506.442,3812.397,1305.955
2023-11-23 13:00:00,2423.302,3397.063,973.761
2023-11-23 13:30:00,2535.631,3551.93,1016.299
2023-11-23 14:00:00,2201.645,3389.848,1188.203
2023-11-23 14:30:00,2746.228,3456.552,710.324
2023-11-23 15:00:00,2850.966,3212.102,361.136
2023-11-23 15:30:00,2515.095,3193.317,678.222
2023-11-23 16:00:00,2881.762,3392.208,510.446
2023-11-23 16:30:00,3195.443,3462.43,266.987
2023-11-23 17:00:00,3324.976,3492.848,167.872
2023-11-23 17:30:00,3476.308,3503.826,27.518
2023-11-23 18:00:00,3643.125,3643.168,0.043
2023-11-23 18:30:00,3611.552,3611.552,0
2023-11-23 19:00:00,3557.42,3557.42,0
2023-11-23 19:30:00,3575.35,3575.35,0
2023-11-23 20:00:00,3404.815,3404.815,0
2023-11-23 20:30:00,3333.715,3333.715,0
2023-11-23 21:00:00,3238.588,3238.588,0
2023-11-23 21:30:00,2993.897,2993.897,0
2023-11-23 22:00:00,2062.99,2062.99,0
2023-11-23 22:30:00,1301.093,1301.093,0
2023-11-23 23:00:00,1249.262,1249.262,0
2023-11-23 23:30:00,1049.653,1049.653,0
2023-11-24 00:00:00,735.078,735.078,0
2023-11-24 00:30:00,565.64,565.64,0
2023-11-24 01:00:00,571.879,571.879,0
2023-11-24 01:30:00,549.346,549.346,0
2023-11-24 02:00:00,515.049,515.049,0
2023-11-24 02:30:00,507.544,507.544,0
2023-11-24 03:00:00,519.591,519.591,0
2023-11-24 03:30:00,503.986,503.986,0
2023-11-24 04:00:00,424.462,424.462,0
2023-11-24 04:30:00,425.384,425.384,0
2023-11-24 05:00:00,439.519,439.519,0
2023-11-24 05:30:00,416.984,416.984,0
2023-11-24 06:00:00,467.311,467.311,0
2023-11-24 06:30:00,444.555,456.057,11.502
2023-11-24 07:00:00,376.447,447.129,70.682
2023-11-24 07:30:00,208.216,409.729,201.513
2023-11-24 08:00:00,141.124,521.723,380.599
2023-11-24 08:30:00,46.459,631.772,585.313
2023-11-24 09:00:00,14.652,787.66,773.008
2023-11-24 09:30:00,90.164,1067.312,977.148
2023-11-24 10:00:00,-28.76,1054.188,1082.948
2023-11-24 10:30:00,804.08,1792.75,988.67
2023-11-24 11:00:00,2065.316,3353.981,1288.665
2023-11-24 11:30:00,2129.051,3457.331,1328.28
2023-11-24 12:00:00,1891.605,3217.463,1325.858
2023-11-24 12:30:00,1896.908,3208.842,1311.934
2023-11-24 13:00:00,1994.014,3294.308,1300.294
2023-11-24 13:30:00,2251.475,3391.712,1140.237
2023-11-24 14:00:00,2219.466,3330.997,1111.531
2023-11-24 14:30:00,3226.091,3540.498,314.407
2023-11-24 15:00:00,2338.441,3280.685,942.244
2023-11-24 15:30:00,3274.206,3551.697,277.491
2023-11-24 16:00:00,2914.254,3388.238,473.984
2023-11-24 16:30:00,3239.029,3462.247,223.218
2023-11-24 17:00:00,3390.223,3534.09,143.867
2023-11-24 17:30:00,3772.463,3792.625,20.162
2023-11-24 18:00:00,3819.954,3819.983,0.029
2023-11-24 18:30:00,3565,3565,0
2023-11-24 19:00:00,3622.071,3622.071,0
2023-11-24 19:30:00,3751.272,3751.272,0
2023-11-24 20:00:00,3555.295,3555.295,0
2023-11-24 20:30:00,3471.072,3471.072,0
2023-11-24 21:00:00,3303.294,3303.294,0
2023-11-24 21:30:00,3058.142,3058.142,0
2023-11-24 22:00:00,2600.593,2600.593,0
2023-11-24 22:30:00,1203.104,1203.104,0
2023-11-24 23:00:00,1182.79,1182.79,0
2023-11-24 23:30:00,1064.642,1064.642,0
2023-11-25 00:00:00,1137.194,1137.194,0
2023-11-25 00:30:00,1105.026,1105.026,0
2023-11-25 01:00:00,1118.968,1118.968,0
2023-11-25 01:30:00,597.692,597.692,0
2023-11-25 02:00:00,562.691,562.691,0
2023-11-25 02:30:00,548.235,548.235,0
2023-11-25 03:00:00,526.611,526.611,0
2023-11-25 03:30:00,550.432,550.432,0
2023-11-25 04:00:00,433.294,433.294,0
2023-11-25 04:30:00,465.273,465.273,0
2023-11-25 05:00:00,458.531,458.531,0
2023-11-25 05:30:00,439.39,439.39,0
2023-11-25 06:00:00,454.197,454.197,0
2023-11-25 06:30:00,458.654,465.293,6.639
2023-11-25 07:00:00,371.732,454.449,82.717
2023-11-25 07:30:00,234.579,440.724,206.145
2023-11-25 08:00:00,277.098,644.836,367.738
2023-11-25 08:30:00,201.018,747.483,546.465
2023-11-25 09:00:00,174.691,928.943,754.252
2023-11-25 09:30:00,683.043,1630.657,947.614
2023-11-25 10:00:00,2029.624,3114.305,1084.681
2023-11-25 10:30:00,2279.033,3465.797,1186.764
2023-11-25 11:00:00,2119.215,3375.023,1255.808
2023-11-25 11:30:00,1977.886,3275.326,1297.44
2023-11-25 12:00:00,1888.498,3230.358,1341.86
2023-11-25 12:30:00,1891.148,3209.316,1318.168
2023-11-25 13:00:00,2080.9,3357.288,1276.388
2023-11-25 13:30:00,2154.886,3354.373,1199.487
2023-11-25 14:00:00,2211.388,3415.655,1204.267
2023-11-25 14:30:00,2729.097,3516.286,787.189
2023-11-25 15:00:00,2592.515,3394.651,802.136
2023-11-25 15:30:00,2690.673,3418.236,727.563
2023-11-25 16:00:00,3518.127,3684.236,166.109
2023-11-25 16:30:00,3390.45,3493.917,103.467
2023-11-25 17:00:00,3622.011,3676.457,54.446
2023-11-25 17:30:00,3716.964,3732.656,15.692
2023-11-25 18:00:00,3729.087,3729.087,0
2023-11-25 18:30:00,3752.088,3752.088,0
2023-11-25 19:00:00,3707.997,3707.997,0
2023-11-25 19:30:00,3746.878,3746.878,0
2023-11-25 20:00:00,3728.04,3728.04,0
2023-11-25 20:30:00,3508.33,3508.33,0
2023-11-25 21:00:00,3394.154,3394.154,0
2023-11-25 21:30:00,3116.552,3116.552,0
2023-11-25 22:00:00,2594.34,2594.34,0
2023-11-25 22:30:00,1239.675,1239.675,0
2023-11-25 23:00:00,1203.355,1203.355,0
2023-11-25 23:30:00,1139.803,1139.803,0
2023-11-26 00:00:00,1157.137,1157.137,0
2023-11-26 00:30:00,1106.956,1106.956,0
2023-11-26 01:00:00,1101.071,1101.071,0
2023-11-26 01:30:00,644.773,644.773,0
2023-11-26 02:00:00,575.172,575.172,0
2023-11-26 02:30:00,581.718,581.718,0
2023-11-26 03:00:00,556.855,556.855,0
2023-11-26 03:30:00,525.275,525.275,0
2023-11-26 04:00:00,453.765,453.765,0
2023-11-26 04:30:00,436.434,436.434,0
2023-11-26 05:00:00,470.439,470.439,0
2023-11-26 05:30:00,449.052,449.052,0
2023-11-26 06:00:00,462.724,462.724,0
2023-11-26 06:30:00,465.973,468.724,2.751
2023-11-26 07:00:00,408.705,475.636,66.931
2023-11-26 07:30:00,341.878,451.798,109.92
2023-11-26 08:00:00,461.35,639.696,178.346
2023-11-26 08:30:00,530.206,805.084,274.878
2023-11-26 09:00:00,514.153,946.277,432.124
2023-11-26 09:30:00,744.881,1825.511,1080.63
2023-11-26 10:00:00,2256.628,2993.078,736.45
2023-11-26 10:30:00,2664.627,3398.404,733.777
2023-11-26 11:00:00,1517.532,3176.991,1659.459
2023-11-26 11:30:00,2173.837,3284.865,1111.028
2023-11-26 12:00:00,2040.953,3245.414,1204.461
2023-11-26 12:30:00,2596.138,3414.542,818.404
2023-11-26 13:00:00,2672.637,3444.317,771.68
2023-11-26 13:30:00,2924.925,3640.391,715.466
2023-11-26 14:00:00,2753.676,3522.837,769.161
2023-11-26 14:30:00,2209.946,3355.181,1145.235
2023-11-26 15:00:00,2809.912,3548.59,738.678
2023-11-26 15:30:00,3150.577,3568.549,417.972
2023-11-26 16:00:00,3194.291,3648.642,454.351
2023-11-26 16:30:00,3350.199,3663.891,313.692
2023-11-26 17:00:00,3747.112,3813.812,66.7
2023-11-26 17:30:00,3788.238,3813.309,25.071
2023-11-26 18:00:00,4014.472,4014.478,0.006
2023-11-26 18:30:00,3977.206,3977.206,0
2023-11-26 19:00:00,3892.82,3892.82,0
2023-11-26 19:30:00,3836.003,3836.003,0
2023-11-26 20:00:00,3731.118,3731.118,0
2023-11-26 20:30:00,3740.128,3740.128,0
2023-11-26 21:00:00,3552.49,3552.49,0
2023-11-26 21:30:00,3209.206,3209.206,0
2023-11-26 22:00:00,2498.423,2498.423,0
2023-11-26 22:30:00,1160.092,1160.092,0
2023-11-26 23:00:00,1124.259,1124.259,0
2023-11-26 23:30:00,1050.6,1050.6,0
2023-11-27 00:00:00,821.802,821.802,0
2023-11-27 00:30:00,714.253,714.253,0
2023-11-27 01:00:00,661.491,661.491,0
2023-11-27 01:30:00,639.469,639.469,0
2023-11-27 02:00:00,611.704,611.704,0
2023-11-27 02:30:00,568.766,568.766,0
2023-11-27 03:00:00,567.552,567.552,0
2023-11-27 03:30:00,583.947,583.947,0
2023-11-27 04:00:00,495.663,495.663,0
2023-11-27 04:30:00,474.486,474.486,0
2023-11-27 05:00:00,480.584,480.584,0
2023-11-27 05:30:00,402.856,402.856,0
2023-11-27 06:00:00,367.36,367.36,0
2023-11-27 06:30:00,429.919,431.695,1.776
2023-11-27 07:00:00,426.098,463.019,36.921
2023-11-27 07:30:00,315.589,437.397,121.808
2023-11-27 08:00:00,286.036,534.487,248.451
2023-11-27 08:30:00,-8.253,611.997,620.25
2023-11-27 09:00:00,32.558,761.474,728.916
2023-11-27 09:30:00,-55.55,876.15,931.7
2023-11-27 10:00:00,-45.086,1006.984,1052.07
2023-11-27 10:30:00,859.813,1993.619,1133.806
2023-11-27 11:00:00,2652.893,3343.837,690.944
2023-11-27 11:30:00,3036.082,3581.863,545.781
2023-11-27 12:00:00,2885.83,3408.659,522.829
2023-11-27 12:30:00,2924.506,3536.068,611.562
2023-11-27 13:00:00,1918.783,3357.687,1438.904
2023-11-27 13:30:00,3107.166,3561.43,454.264
2023-11-27 14:00:00,2117.174,3312.253,1195.079
2023-11-27 14:30:00,2451.888,3387.407,935.519
2023-11-27 15:00:00,2450.422,3396.077,945.655
2023-11-27 15:30:00,2759.398,3411.614,652.216
2023-11-27 16:00:00,3149.023,3648.347,499.324
2023-11-27 16:30:00,3322.704,3562.694,239.99
2023-11-27 17:00:00,3493.901,3639.304,145.403
2023-11-27 17:30:00,3612.116,3646.6,34.484
2023-11-27 18:00:00,3703.481,3703.486,0.005
2023-11-27 18:30:00,3635.238,3635.238,0
2023-11-27 19:00:00,3649.054,3649.054,0
2023-11-27 19:30:00,3553.874,3553.874,0
2023-11-27 20:00:00,3401.252,3401.252,0
2023-11-27 20:30:00,3394.272,3394.272,0
2023-11-27 21:00:00,3333.674,3333.674,0
2023-11-27 21:30:00,2476.066,2476.066,0
2023-11-27 22:00:00,2263.475,2263.475,0
2023-11-27 22:30:00,1324.606,1324.606,0
2023-11-27 23:00:00,1044.561,1044.561,0
2023-11-27 23:30:00,942.15,942.15,0
2023-11-28 00:00:00,1041.484,1041.484,0
2023-11-28 00:30:00,531.396,531.396,0
2023-11-28 01:00:00,550.432,550.432,0
2023-11-28 01:30:00,516.35,516.35,0
2023-11-28 02:00:00,438.667,438.667,0
2023-11-28 02:30:00,463.465,463.465,0
2023-11-28 03:00:00,472.122,472.122,0
2023-11-28 03:30:00,451.94,451.94,0
2023-11-28 04:00:00,426.762,426.762,0
2023-11-28 04:30:00,425.725,425.725,0
2023-11-28 05:00:00,404.224,404.224,0
2023-11-28 05:30:00,401.792,401.792,0
2023-11-28 06:00:00,386.788,386.788,0
2023-11-28 06:30:00,447.928,452.658,4.73
2023-11-28 07:00:00,343.742,434.066,90.324
2023-11-28 07:30:00,290.707,417.934,127.227
2023-11-28 08:00:00,433.664,599.332,165.668
2023-11-28 08:30:00,509.981,715.599,205.618
2023-11-28 09:00:00,439.465,830.348,390.883
2023-11-28 09:30:00,658.703,1151.579,492.876
2023-11-28 10:00:00,356.111,1084.734,728.623
2023-11-28 10:30:00,1289.924,2069.431,779.507
2023-11-28 11:00:00,2253.485,3186.349,932.864
2023-11-28 11:30:00,2619.038,3373.485,754.447
2023-11-28 12:00:00,1855.529,2647.829,792.3
2023-11-28 12:30:00,2459.35,3396.483,937.133
2023-11-28 13:00:00,2713.297,3368.287,654.99
2023-11-28 13:30:00,2659.952,3246.477,586.525
2023-11-28 14:00:00,2536.95,3136.692,599.742
2023-11-28 14:30:00,2631.818,3172.858,541.04
2023-11-28 15:00:00,2727.894,3232.87,504.976
2023-11-28 15:30:00,2669.696,3068.304,398.608
2023-11-28 16:00:00,2830.314,3154.669,324.355
2023-11-28 16:30:00,2934.22,3167.981,233.761
2023-11-28 17:00:00,3098.705,3265.38,166.675
2023-11-28 17:30:00,3387.064,3440.06,52.996
2023-11-28 18:00:00,3424.783,3425.252,0.469
2023-11-28 18:30:00,3409.735,3409.735,0
2023-11-28 19:00:00,3390.368,3390.368,0
2023-11-28 19:30:00,3419.225,3419.225,0
2023-11-28 20:00:00,3367.705,3367.705,0
2023-11-28 20:30:00,3285.837,3285.837,0
2023-11-28 21:00:00,3126.785,3126.785,0
2023-11-28 21:30:00,2887.523,2887.523,0
2023-11-28 22:00:00,2500.638,2500.638,0
2023-11-28 22:30:00,1177.258,1177.258,0
2023-11-28 23:00:00,1175.361,1175.361,0
2023-11-28 23:30:00,1023.281,1023.281,0
2023-11-29 00:00:00,1139.356,1139.356,0
2023-11-29 00:30:00,656.392,656.392,0
2023-11-29 01:00:00,622.043,622.043,0
2023-11-29 01:30:00,624.178,624.178,0
2023-11-29 02:00:00,585.082,585.082,0
2023-11-29 02:30:00,567.764,567.764,0
2023-11-29 03:00:00,547.253,547.253,0
2023-11-29 03:30:00,574.58,574.58,0
2023-11-29 04:00:00,487.804,487.804,0
2023-11-29 04:30:00,487.469,487.469,0
2023-11-29 05:00:00,452.261,452.261,0
2023-11-29 05:30:00,465.512,465.512,0
2023-11-29 06:00:00,432,432,0
2023-11-29 06:30:00,453.78,456.679,2.899
2023-11-29 07:00:00,371.613,412.609,40.996
2023-11-29 07:30:00,214.883,392.206,177.323
2023-11-29 08:00:00,137.912,466.119,328.207
2023-11-29 08:30:00,-33.259,521.573,554.832
2023-11-29 09:00:00,-169.348,615.854,785.202
2023-11-29 09:30:00,36.51,873.102,836.592
2023-11-29 10:00:00,508.761,1122.493,613.732
2023-11-29 10:30:00,1379.644,2059.815,680.171
2023-11-29 11:00:00,2498.205,3258.709,760.504
2023-11-29 11:30:00,2203.856,2886.768,682.912
2023-11-29 12:00:00,2551.517,3363.979,812.462
2023-11-29 12:30:00,2383.314,3306.433,923.119
2023-11-29 13:00:00,1531.471,3058.643,1527.172
2023-11-29 13:30:00,1848.596,3011.2,1162.604
2023-11-29 14:00:00,2396.283,3189.62,793.337
2023-11-29 14:30:00,2295.093,3249.699,954.606
2023-11-29 15:00:00,2708.402,3313.03,604.628
2023-11-29 15:30:00,3069.109,3369.122,300.013
2023-11-29 16:00:00,3285.085,3433.242,148.157
2023-11-29 16:30:00,3254.927,3377.374,122.447
2023-11-29 17:00:00,3278.421,3328.639,50.218
2023-11-29 17:30:00,3500.542,3517.741,17.199
2023-11-29 18:00:00,3594.652,3594.652,0
2023-11-29 18:30:00,3535.028,3535.028,0
2023-11-29 19:00:00,3489.929,3489.929,0
2023-11-29 19:30:00,3588.47,3588.47,0
2023-11-29 20:00:00,3470.771,3470.771,0
2023-11-29 20:30:00,3363.884,3363.884,0
2023-11-29 21:00:00,3249.098,3249.098,0
2023-11-29 21:30:00,2945.358,2945.358,0
2023-11-29 22:00:00,2141.263,2141.263,0
2023-11-29 22:30:00,1369.61,1369.61,0
2023-11-29 23:00:00,1124.852,1124.852,0
2023-11-29 23:30:00,1031.015,1031.015,0
2023-11-30 00:00:00,1060.741,1060.741,0
2023-11-30 00:30:00,549.49,549.49,0
2023-11-30 01:00:00,565.972,565.972,0
2023-11-30 01:30:00,552.405,552.405,0
2023-11-30 02:00:00,482.287,482.287,0
2023-11-30 02:30:00,475.148,475.148,0
2023-11-30 03:00:00,486.336,486.336,0
2023-11-30 03:30:00,474.82,474.82,0
2023-11-30 04:00:00,418.426,418.426,0
2023-11-30 04:30:00,411.287,411.287,0
2023-11-30 05:00:00,457.279,457.279,0
2023-11-30 05:30:00,425.904,425.904,0
2023-11-30 06:00:00,409.566,409.566,0
2023-11-30 06:30:00,430.686,432.026,1.34
2023-11-30 07:00:00,371.88,419.147,47.267
2023-11-30 07:30:00,234.399,405.466,171.067
2023-11-30 08:00:00,208.982,537.846,328.864
2023-11-30 08:30:00,114.45,592.763,478.313
2023-11-30 09:00:00,149.519,759.441,609.922
2023-11-30 09:30:00,222.766,925.169,702.403
2023-11-30 10:00:00,108.494,1074.257,965.763
2023-11-30 10:30:00,432.142,1503.883,1071.741
2023-11-30 11:00:00,2019.104,3212.867,1193.763
2023-11-30 11:30:00,2154.578,3448.469,1293.891
2023-11-30 12:00:00,2096.315,3364.32,1268.005
2023-11-30 12:30:00,1901.845,3104.536,1202.691
2023-11-30 13:00:00,2175.409,3355.828,1180.419
2023-11-30 13:30:00,2306.201,3367.103,1060.902
2023-11-30 14:00:00,2461.864,3501.653,1039.789
2023-11-30 14:30:00,2410.582,3360.282,949.7
2023-11-30 15:00:00,2494.199,3440.584,946.385
2023-11-30 15:30:00,2776.621,3359.46,582.839
2023-11-30 16:00:00,3530.924,3720.089,189.165
2023-11-30 16:30:00,3588.844,3727.886,139.042
2023-11-30 17:00:00,3619.926,3758.101,138.175
2023-11-30 17:30:00,3705.955,3738.328,32.373
2023-11-30 18:00:00,3825.097,3825.115,0.018
2023-11-30 18:30:00,3785.854,3785.854,0
2023-11-30 19:00:00,3755.861,3755.861,0
2023-11-30 19:30:00,3760.99,3760.99,0
2023-11-30 20:00:00,3636.464,3636.464,0
2023-11-30 20:30:00,3610.008,3610.008,0
2023-11-30 21:00:00,3517.511,3517.511,0
2023-11-30 21:30:00,2560.378,2560.378,0
2023-11-30 22:00:00,2361.967,2361.967,0
2023-11-30 22:30:00,1393.04,1393.04,0
2023-11-30 23:00:00,1322.196,1322.196,0
2023-11-30 23:30:00,1110.432,1110.432,0
